good_id,name,value
1904502856,Особенности массажного аппарата,"Пульт ДУ, Съемные части"
1904502856,Материал корпуса,ABS пластик
1904502856,Количество программ/режимов,8
1904502856,Вид питания,"От порта USB, Встроенный аккумулятор"
1904502856,Упаковка,Пластиковая сумка
1904502856,Страна-изготовитель,Китай
1904502856,Гарантийный срок,180 дней
1904502856,Комплектация,Хост 8 режим 19 Gear *1 Дистанционное управление *1 USB CABLE *1 4 массажные пятна EMS для брюшной полости *1
2230221459,Артикул,2230221459
2230221459,Тип,Миостимулятор
2230221459,Цвет,Рогатка Малая
2230221459,Зоны массажа,"Лицо, Область вокруг глаз, Руки, Шея"
2230221459,Материал корпуса,"Нержавеющая сталь, Силикон"
2230221459,Страна-изготовитель,Россия
2230221459,"Вид массажа
","Классический, Комбинированный, Миостимулирующий, Расслабляющий, Разминание, Роликовый"
1745556286,Артикул,1745556286
1745556286,Тип,Миостимулятор
1745556286,Цвет,Серебряный
1745556286,Вид массажа,Акупунктурный
1745556286,Зоны массажа,"Лицо, Ноги, Область вокруг глаз, Поясница, Руки, Спина"
1745556286,Особенности массажного аппарата,Работает в автомобиле
